     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4326500 2691500  1  4 10  -4.1  992 161  2.7 6  2.4  82  112   38 256 -293  3
4326500 2691500  1  4 11  -3.4  992 160  2.2 7  2.4  81   51   88 255 -295  3
4326500 2691500  1  4 12  -3.5  992 170  3.2 8  2.3  78   23  110 260 -298  3
4326500 2691500  1  4 13  -2.5  991 168  4.4 8  2.2  72    0   65 261 -300  3
4326500 2691500  1  4 14  -3.0  991 177  3.9 7  2.3  72    0   74 261 -302  3
4326500 2691500  1  4 15  -3.2  991 165  3.3 6  2.4  77   12   72 259 -302  3
4326500 2691500  1  4 16  -3.7  991 173  2.4 8  2.4  81    0   14 259 -302  3
4326500 2691500  1  4 17  -3.8  991 175  2.4 7  2.4  83    0    0 260 -299  3
4326500 2691500  1  4 18  -3.6  991 173  3.3 7  2.4  83    0    0 257 -295  3
4326500 2691500  1  4 19  -3.7  991 179  4.0 8  2.4  82    0    0 257 -292  3
4326500 2691500  1  4 20  -3.7  991 185  3.8 8  2.4  82    0    0 257 -291  3
4326500 2691500  1  4 21  -4.4  991 177  3.2 8  2.4  84    0    0 253 -290  3
4326500 2691500  1  4 22  -4.2  991 185  2.4 6  2.4  84    0    0 245 -289  3
4326500 2691500  1  4 23  -5.3  991 190  2.7 5  2.3  84    0    0 232 -287  3
4326500 2691500  1  4 24  -5.5  991 171  2.9 4  2.2  85    0    0 222 -286  3
4326500 2691500  1  5  1  -5.3  991 188  2.6 4  2.2  84    0    0 216 -286  3
4326500 2691500  1  5  2  -6.3  990 197  2.3 4  2.1  85    0    0 212 -284  3
4326500 2691500  1  5  3  -5.7  990 219  2.4 4  2.1  85    0    0 211 -284  3
4326500 2691500  1  5  4  -5.8  990 183  3.1 5  2.0  81    0    0 213 -284  3
4326500 2691500  1  5  5  -5.3  990 172  3.6 6  2.0  79    0    0 220 -284  3
4326500 2691500  1  5  6  -6.6  989 174  2.7 5  2.0  81    0    0 218 -282  3
4326500 2691500  1  5  7  -5.6  989 181  3.5 7  2.0  81    0    0 221 -281  3
4326500 2691500  1  5  8  -6.6  989 191  1.3 6  2.0  80    0    0 224 -280  3
4326500 2691500  1  5  9  -6.1  989 191  3.5 5  1.9  80    2   12 216 -280  3
4326500 2691500  1  5 10  -6.1  989 193  3.3 7  2.0  80    5   50 219 -280  3
