Koordinatensystem : Lambert konform konisch
Rechtswert        : 4326500 Meter
Hochwert          : 2691500 Meter
Hoehenlage        : 235 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4326500 2691500  1  4  6  -0.2 1000 346  1.8 8  3.7  98    0    0 302 -313  0
4326500 2691500  1  4  7  -0.1 1000 347  1.3 8  3.7  96    0    0 302 -313  0
4326500 2691500  1  4  8  -0.2 1000 334  1.2 7  3.6  95    0    0 297 -312  0
4326500 2691500  1  4  9  -0.4 1000   6  1.9 7  3.6  95    1   13 291 -312  0
4326500 2691500  1  4 10  -0.3 1001   3  1.6 7  3.6  95    2   51 291 -313  0
4326500 2691500  1  4 11  -0.2 1001 358  0.9 8  3.6  95    0   51 296 -315  0
4326500 2691500  1  4 12  -0.3 1001 360  2.3 8  3.6  95    0   34 302 -317  0
4326500 2691500  1  4 13  -0.4 1001 357  1.9 8  3.6  96    0   48 302 -318  0
4326500 2691500  1  4 14  -0.4 1000 356  2.5 7  3.6  97    0   71 297 -318  0
4326500 2691500  1  4 15  -0.5 1000 353  2.9 7  3.6  96    0   38 292 -318  0
4326500 2691500  1  4 16  -0.5 1000   5  2.5 8  3.5  95    0   23 297 -317  0
4326500 2691500  1  4 17  -0.4 1000  12  2.2 8  3.5  95    0    0 303 -316  0
4326500 2691500  1  4 18  -0.3 1000  18  1.8 8  3.5  94    0    0 303 -315  0
4326500 2691500  1  4 19  -0.2 1000  28  2.2 8  3.5  94    0    0 303 -315  0
4326500 2691500  1  4 20  -0.2 1000  34  1.8 7  3.5  93    0    0 297 -314  0
4326500 2691500  1  4 21  -0.2 1000  39  2.0 8  3.5  93    0    0 296 -314  0
4326500 2691500  1  4 22  -0.3 1000  38  2.3 8  3.5  94    0    0 302 -314  0
4326500 2691500  1  4 23  -0.3 1000  57  2.8 6  3.5  94    0    0 289 -313  0
4326500 2691500  1  4 24  -0.6 1000  70  2.5 7  3.5  95    0    0 282 -313  0
4326500 2691500  1  5  1  -0.7  999  73  2.7 8  3.5  96    0    0 294 -313  0
4326500 2691500  1  5  2  -0.9  999  69  2.4 8  3.5  96    0    0 301 -312  0
4326500 2691500  1  5  3  -0.7  998  71  2.4 8  3.5  96    0    0 301 -312  0
4326500 2691500  1  5  4  -0.7  998  55  3.9 8  3.5  95    0    0 301 -312  0
4326500 2691500  1  5  5  -0.4  998  53  3.8 8  3.5  95    0    0 301 -312  0
4326500 2691500  1  5  6  -0.5  998  55  3.9 8  3.5  94    0    0 303 -312  0
4326500 2691500  1  5  7  -0.6  997  50  4.5 8  3.5  95    0    0 302 -312  0
4326500 2691500  1  5  8  -0.9  997  60  4.4 8  3.5  96    0    0 302 -312  0
4326500 2691500  1  5  9  -1.8  997  53  2.9 8  3.4  97    1   14 300 -312  0
4326500 2691500  1  5 10   0.0  997  59  3.4 8  3.4  95    3   54 301 -313  0
4326500 2691500  1  5 11  -0.5  997  56  4.4 8  3.5  93   14  102 303 -315  0
4326500 2691500  1  5 12  -0.7  996  56  4.3 7  3.5  94   13  125 295 -317  0
4326500 2691500  1  5 13   0.2  996  45  4.8 6  3.5  91   19  143 282 -317  0
4326500 2691500  1  5 14   0.7  996  44  5.3 6  3.5  88    4   99 277 -317  0
4326500 2691500  1  5 15   0.0  996  48  5.4 7  3.5  88    0   38 285 -317  0
4326500 2691500  1  5 16  -0.7  994  51  5.4 8  3.4  91    0    3 297 -316  0
4326500 2691500  1  5 17  -0.7  994  53  4.9 7  3.4  92    0    0 295 -314  0
4326500 2691500  1  5 18  -1.1  994  40  3.5 8  3.3  92    0    0 295 -313  0
4326500 2691500  1  5 19  -1.1  994  44  3.3 7  3.3  92    0    0 294 -312  0
4326500 2691500  1  5 20  -1.2  995  33  3.5 7  3.3  92    0    0 288 -313  0
4326500 2691500  1  5 21  -1.4  994  44  3.3 7  3.3  93    0    0 288 -313  0
4326500 2691500  1  5 22  -1.3  994  56  3.1 6  3.3  94    0    0 283 -313  0
4326500 2691500  1  5 23  -1.3  994  54  4.5 7  3.3  94    0    0 284 -314  0
4326500 2691500  1  5 24  -1.3  995  54  4.8 7  3.3  94    0    0 290 -314  0
4326500 2691500  1  6  1  -1.5  995  48  4.1 6  3.3  95    0    0 286 -315  0
4326500 2691500  1  6  2  -2.2  994  43  4.6 7  3.2  95    0    0 284 -315  0
4326500 2691500  1  6  3  -1.7  994  56  3.6 8  3.2  95    0    0 293 -315  0
4326500 2691500  1  6  4  -1.9  995  62  6.5 8  3.2  95    0    0 297 -315  0
4326500 2691500  1  6  5  -2.0  994  68  5.5 8  3.2  95    0    0 297 -315  0
4326500 2691500  1  6  6  -2.2  994  58  5.2 8  3.1  95    0    0 296 -315  0
4326500 2691500  1  6  7  -2.4  995  19  6.4 7  3.1  95    0    0 291 -315  0
4326500 2691500  1  6  8  -2.5  995  13  4.9 7  3.0  95    0    0 286 -315  0
4326500 2691500  1  6  9  -2.6  995  24  4.6 7  3.0  95    0   13 287 -315  0
4326500 2691500  1  6 10  -2.4  996  19  3.6 7  3.0  94   12   68 287 -316  0
4326500 2691500  1  6 11  -2.6  996  45  4.1 7  3.0  92    7   92 287 -317  0
4326500 2691500  1  6 12  -2.5  996  51  3.8 6  2.9  92    3  100 282 -318  0
4326500 2691500  1  6 13  -2.4  996  46  4.5 7  3.0  92   10  130 283 -318  0
4326500 2691500  1  6 14  -2.2  996  56  4.5 7  2.9  90    1   87 288 -318  0
4326500 2691500  1  6 15  -2.2  996  47  4.5 6  3.0  90    3   65 283 -318  0
