Koordinatensystem : Lambert konform konisch
Rechtswert        : 4333500 Meter
Hochwert          : 2717500 Meter
Hoehenlage        : 328 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
4333500 2717500  1  4 20  -1.1  989  41  1.5 6  3.5  98    0    0 287 -313  0
4333500 2717500  1  4 21  -1.0  989  40  2.2 8  3.5  97    0    0 287 -313  0
4333500 2717500  1  4 22  -1.0  989  40  2.7 8  3.5  98    0    0 298 -313  0
4333500 2717500  1  4 23  -1.1  989  60  2.7 5  3.5  98    0    0 279 -312  0
4333500 2717500  1  4 24  -1.1  989  80  2.4 8  3.5  98    0    0 278 -312  0
4333500 2717500  1  5  1  -1.2  989  80  2.5 8  3.5  98    0    0 297 -312  0
4333500 2717500  1  5  2  -1.2  988  80  2.6 8  3.5  98    0    0 297 -312  0
4333500 2717500  1  5  3  -1.1  988  79  2.8 8  3.5  98    0    0 298 -311  0
4333500 2717500  1  5  4  -1.0  988  69  4.5 8  3.5  96    0    0 298 -311  0
4333500 2717500  1  5  5  -1.0  987  77  3.8 8  3.5  96    0    0 298 -311  0
4333500 2717500  1  5  6  -0.9  987  82  3.7 8  3.5  95    0    0 298 -311  0
4333500 2717500  1  5  7  -0.8  987  79  4.9 8  3.6  98    0    0 300 -312  0
4333500 2717500  1  5  8  -0.7  987  85  4.7 8  3.6  98    0    0 300 -312  0
4333500 2717500  1  5  9  -0.8  987  77  3.7 8  3.5  96    0   11 300 -312  0
4333500 2717500  1  5 10  -0.7  986  83  4.5 7  3.5  95    4   56 293 -313  0
4333500 2717500  1  5 11  -0.9  986  82  6.5 8  3.5  94    0   26 291 -314  0
4333500 2717500  1  5 12  -1.2  986  77  5.3 8  3.4  94    0   74 299 -315  0
4333500 2717500  1  5 13  -1.1  985  78  6.8 8  3.3  92    0   35 299 -316  0
4333500 2717500  1  5 14  -1.0  985  80  6.7 7  3.2  90    0   74 292 -316  0
4333500 2717500  1  5 15  -1.1  984  82  5.9 8  3.2  88    0   39 292 -316  0
4333500 2717500  1  5 16  -1.3  984  88  5.6 8  3.2  88    0    4 299 -316  0
4333500 2717500  1  5 17  -1.5  984  86  5.7 8  3.1  89    0    0 299 -315  0
4333500 2717500  1  5 18  -1.6  984  78  5.3 8  3.1  90    0    0 297 -314  0
4333500 2717500  1  5 19  -1.6  984  80  5.7 7  3.1  90    0    0 290 -314  0
4333500 2717500  1  5 20  -1.7  984  76  5.2 7  3.1  91    0    0 283 -314  0
4333500 2717500  1  5 21  -1.7  984  77  5.6 7  3.2  92    0    0 284 -314  0
4333500 2717500  1  5 22  -1.8  984  78  4.3 7  3.2  93    0    0 285 -314  0
4333500 2717500  1  5 23  -1.7  984  78  5.0 7  3.2  93    0    0 285 -314  0
4333500 2717500  1  5 24  -1.7  984  81  5.0 7  3.2  94    0    0 286 -314  0
4333500 2717500  1  6  1  -1.7  984  78  4.2 8  3.2  94    0    0 292 -314  0
4333500 2717500  1  6  2  -1.8  984  75  5.0 8  3.2  94    0    0 296 -314  0
4333500 2717500  1  6  3  -1.9  984  92  3.5 8  3.2  95    0    0 296 -315  0
4333500 2717500  1  6  4  -2.0  984  86  6.7 8  3.2  95    0    0 296 -315  0
4333500 2717500  1  6  5  -2.2  984  94  6.9 8  3.2  95    0    0 295 -315  0
4333500 2717500  1  6  6  -2.8  984  95  6.1 7  3.1  97    0    0 289 -315  0
4333500 2717500  1  6  7  -2.8  984  75  5.8 8  3.0  96    0    0 288 -314  0
4333500 2717500  1  6  8  -3.0  985  74  5.6 8  2.9  93    0    0 292 -314  0
4333500 2717500  1  6  9  -3.1  985  75  6.2 8  2.9  93    3   17 292 -314  0
4333500 2717500  1  6 10  -3.0  985  73  5.5 6  2.9  94    9   65 284 -315  0
4333500 2717500  1  6 11  -2.8  986  72  6.0 7  2.9  92    3   77 280 -316  0
4333500 2717500  1  6 12  -2.8  986  84  4.6 6  2.9  91    0   82 281 -316  0
4333500 2717500  1  6 13  -2.8  986  85  5.0 8  2.9  91    0   45 286 -316  0
4333500 2717500  1  6 14  -2.5  986  93  5.1 8  2.9  89    0   37 295 -316  0
4333500 2717500  1  6 15  -2.5  986  82  5.7 8  2.9  89    0   23 295 -316  0
4333500 2717500  1  6 16  -2.6  986  83  5.2 8  2.9  91    0    5 295 -316  0
4333500 2717500  1  6 17  -2.8  986  82  6.0 8  2.9  92    0    0 295 -316  0
4333500 2717500  1  6 18  -2.8  987  82  3.9 8  2.9  92    0    0 296 -315  0
4333500 2717500  1  6 19  -2.8  987  81  4.5 7  2.9  92    0    0 291 -315  0
4333500 2717500  1  6 20  -2.8  987  81  4.1 7  2.9  91    0    0 287 -315  0
4333500 2717500  1  6 21  -2.6  987  81  4.7 7  2.9  91    0    0 287 -315  0
